Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Customer_Rating
TX10344,2025-09-08,CUST1077,56,Male,Clothing,6,63.65,381.9,Cash,2
TX10612,2025-10-23,CUST1181,67,Male,Electronics,6,419.24,2515.44,Cash,1
TX10029,2025-11-18,CUST1974,28,Unknown,Home & Kitchen,6,112.93,677.58,Cash,3
TX11066,2025-07-12,CUST_UNKNOWN,61,Male,Home & Kitchen,6,450.28,2701.68,E-Wallet,2
TX10761,2025-02-08,CUST1643,66,Unknown,Electronics,2,21.19,42.38,Credit Card,2
TX10279,2025-07-26,CUST1505,21,Female,Electronics,2,292.82,585.64,PayPal,5
TX10668,2025-12-22,CUST1475,27,Male,Clothing,6,367.59,2205.54,Credit Card,2
TX10499,2025-08-21,CUST1772,68,Male,Electronics,8,180.64,1445.12,Cash,5
TX10225,2025-06-17,CUST1577,49,Unknown,Electronics,7,158.37,1108.59,PayPal,2
TX10559,2026-03-21,CUST1778,53,Female,Clothing,1,330.34,330.34,Debit Card,5
TX10036,2026-01-10,CUST1593,66,Female,Electronics,6,245.12,1470.72,Cash,3
TX10961,2025-11-22,CUST1459,46,Female,Books,6,254.8,1528.8,Debit Card,4
TX11021,2026-03-12,CUST1697,19,Female,Electronics,10,213.64,2136.4,E-Wallet,4
TX10305,2026-02-12,CUST1946,40,Unknown,Clothing,9,113.1,1017.9,E-Wallet,3
TX10360,2025-04-22,CUST1903,34,Unknown,Clothing,6,55.54,333.24,Credit Card,1
TX11144,2026-02-27,CUST1578,49,Female,Books,6,254.8,1528.8,Credit Card,4
TX10990,2025-09-11,CUST1658,53,Female,Electronics,9,83.96,755.64,Cash,1
TX11047,2025-06-15,CUST1650,62,Male,Clothing,9,111.55,1003.95,E-Wallet,4
TX10699,2025-06-22,CUST1639,54,Male,Home & Kitchen,5,346.53,1732.65,Unknown,2
TX10020,2025-10-17,CUST1330,40,Female,Clothing,8,235.57,1884.56,Credit Card,5
TX11001,2026-02-08,CUST1884,47,Female,Home & Kitchen,5,333.49,1667.45,Cash,2
TX10398,2025-12-16,CUST1994,56,Female,Home & Kitchen,6,259.98,1559.88,Cash,3
TX10730,2025-01-24,CUST1642,53,Unknown,Clothing,7,53.73,376.11,Cash,5
TX10211,2025-11-17,CUST_UNKNOWN,51,Female,Home & Kitchen,1,207.32,207.32,Debit Card,3
TX10063,2025-01-09,CUST1154,36,Female,Electronics,6,98.55,591.3,PayPal,1
TX10425,2026-03-16,CUST1450,46,Female,Books,10,363.62,3636.2,PayPal,4
TX10477,2025-08-14,CUST1069,18,Female,Books,8,364.27,2914.16,Credit Card,2
TX10997,2025-01-01,CUST1480,50,Male,Clothing,14,463.51,6489.14,PayPal,4
TX11011,2025-04-14,CUST1452,29,Male,Clothing,1,466.88,466.88,Debit Card,2
TX10417,2025-11-29,CUST1646,57,Male,Clothing,1,315.26,315.26,PayPal,4
TX10681,2025-03-23,CUST1310,67,Female,Clothing,2,28.14,56.28,Unknown,5
TX10053,2025-02-17,CUST_UNKNOWN,38,Unknown,Unknown,10,221.41,2214.1,Cash,5
TX10219,2025-05-09,CUST1281,60,Female,Books,10,272.71,2727.1,Cash,2
TX10156,2025-07-10,CUST1605,46,Male,Books,6,233.12,1398.72,Cash,4
TX11048,2025-01-27,CUST1057,61,Female,Electronics,9,407.52,3667.68,Debit Card,4
TX10236,2025-11-17,CUST1360,53,Male,Electronics,5,60.78,303.9,Credit Card,3
TX11126,2026-01-07,CUST1519,36,Female,Books,6,148.2,889.2,Cash,5
TX11106,2025-08-08,CUST1075,59,Female,Electronics,6,149.38,896.28,Credit Card,3
TX10981,2025-12-27,CUST1317,24,Male,Books,7,344.69,2412.83,PayPal,5
TX10553,2025-01-01,CUST1472,46,Female,Books,9,78.9,710.1,PayPal,3
TX10027,2025-09-02,CUST1462,26,Male,Electronics,9,14.28,128.52,Cash,5
TX11139,2025-03-09,CUST1038,20,Male,Books,6,491.17,2947.02,Cash,3
TX10896,2025-09-23,CUST_UNKNOWN,49,Male,Books,6,150.49,902.94,PayPal,1
TX11051,2025-01-05,CUST1377,46,Female,Home & Kitchen,3,421.6,1264.8,Credit Card,3
TX11015,2025-12-23,CUST1851,42,Male,Unknown,6,353.31,2119.86,E-Wallet,4
TX10079,2026-02-23,CUST1293,51,Female,Electronics,6,484.16,2904.96,E-Wallet,4
TX10450,2026-03-17,CUST1078,55,Female,Home & Kitchen,10,421.43,4214.3,PayPal,5
TX10281,2025-12-22,CUST1660,41,Female,Home & Kitchen,1,373.63,373.63,PayPal,4
TX10950,2025-09-02,CUST1884,63,Female,Clothing,7,404.63,2832.41,E-Wallet,5
TX10496,2025-04-28,CUST2000,31,Female,Home & Kitchen,2,336.81,673.62,PayPal,5
TX10533,2025-02-15,CUST1875,23,Female,Books,6,72.82,436.92,Credit Card,5
TX10876,2025-02-22,CUST1092,58,Female,Electronics,4,253.31,1013.24,Cash,1
TX10253,2025-08-30,CUST1629,53,Male,Books,6,57.61,345.66,Unknown,3
TX10265,2025-03-12,CUST1608,44,Female,Home & Kitchen,14,259.98,3639.72,Cash,3
TX11087,2026-02-01,CUST1519,68,Female,Books,6,217.69,1306.14,Credit Card,4
TX10818,2025-11-25,CUST1393,70,Male,Home & Kitchen,6,170.05,1020.3,PayPal,4
TX10162,2025-08-30,CUST1473,51,Female,Books,3,160.4,481.2,Cash,5
TX10456,2025-11-09,CUST1594,22,Male,Clothing,4,113.89,455.56,Cash,5
TX10721,2025-08-14,CUST_UNKNOWN,22,Female,Electronics,5,471.34,2356.7,Debit Card,2
TX10436,2026-01-05,CUST1977,46,Female,Home & Kitchen,7,391.48,2740.36,PayPal,3
TX10516,2025-11-18,CUST1810,64,Female,Clothing,5,495.15,2475.75,PayPal,3
TX10627,2025-07-30,CUST1756,42,Female,Home & Kitchen,5,217.01,1085.05,Credit Card,5
TX10453,2026-03-17,CUST1917,51,Female,Books,6,254.8,1528.8,Debit Card,1
TX10324,2025-02-14,CUST_UNKNOWN,54,Female,Unknown,7,252.48,1767.36,Credit Card,3
TX10977,2025-03-13,CUST1460,29,Male,Home & Kitchen,4,303.54,1214.16,Credit Card,1
TX10572,2025-08-30,CUST1930,53,Male,Electronics,8,362.23,2897.84,PayPal,3
TX10986,2025-06-29,CUST1829,24,Male,Home & Kitchen,1,259.98,259.98,Cash,1
TX10665,2025-06-11,CUST1585,46,Female,Clothing,7,20.97,146.79,Credit Card,2
TX10136,2025-05-07,CUST1667,47,Male,Electronics,8,71.98,575.84,Unknown,5
TX10467,2025-11-27,CUST_UNKNOWN,45,Male,Books,4,328.55,1314.2,E-Wallet,2
TX11053,2025-05-08,CUST1329,28,Unknown,Unknown,2,177.77,355.54,Debit Card,4
TX10839,2026-02-03,CUST1619,53,Female,Clothing,8,433.39,3467.12,PayPal,4
TX11042,2026-03-11,CUST1487,39,Female,Electronics,9,345.38,3108.42,PayPal,4
TX10992,2025-04-16,CUST1513,52,Male,Home & Kitchen,5,118.7,593.5,PayPal,3
TX10475,2026-01-18,CUST1154,46,Female,Books,6,149.87,899.22,Debit Card,1
TX10530,2025-06-01,CUST1980,46,Male,Home & Kitchen,5,71.1,355.5,E-Wallet,5
TX10180,2026-02-06,CUST1063,38,Male,Books,10,254.8,2548.0,E-Wallet,1
TX10073,2025-09-11,CUST1461,44,Male,Clothing,2,253.23,506.46,Debit Card,2
TX10095,2025-02-27,CUST1105,45,Female,Electronics,4,245.12,980.48,Debit Card,1
TX10925,2025-09-13,CUST1830,38,Male,Electronics,6,447.59,2685.54,E-Wallet,5
TX10005,2025-09-28,CUST1920,54,Female,Books,4,41.79,167.16,PayPal,1
TX10671,2025-07-04,CUST1857,42,Male,Electronics,6,341.76,2050.56,Credit Card,2
TX10850,2025-03-09,CUST1351,65,Female,Clothing,2,673.3,1346.6,Credit Card,1
TX10249,2026-03-17,CUST1731,46,Female,Home & Kitchen,1,94.52,94.52,PayPal,5
TX10022,2025-07-07,CUST1086,43,Male,Electronics,3,244.99,734.97,PayPal,2
TX10506,2026-01-26,CUST1516,20,Unknown,Home & Kitchen,2,420.02,840.04,Cash,2
TX10393,2025-08-30,CUST1661,46,Female,Electronics,10,222.75,2227.5,E-Wallet,2
TX10199,2025-01-09,CUST1176,26,Male,Home & Kitchen,3,281.92,845.76,PayPal,5
TX10589,2025-01-08,CUST1040,46,Male,Books,1,400.66,400.66,Cash,2
TX10033,2025-04-21,CUST1253,32,Male,Electronics,9,28.98,260.82,E-Wallet,3
TX10424,2025-01-31,CUST1724,38,Male,Home & Kitchen,4,456.62,1826.48,Cash,4
TX10466,2025-09-17,CUST1448,70,Male,Books,6,281.38,1688.28,PayPal,1
TX10940,2025-11-18,CUST1449,46,Male,Books,1,205.33,205.33,E-Wallet,3
TX10625,2025-08-05,CUST1536,50,Male,Clothing,6,54.09,324.54,Cash,4
TX10486,2025-02-12,CUST1535,54,Female,Unknown,5,262.98,1314.9,Credit Card,4
TX11105,2025-05-23,CUST1624,46,Female,Home & Kitchen,6,263.26,1579.56,Credit Card,5
TX10047,2025-06-08,CUST1162,27,Unknown,Books,4,338.4,1353.6,Debit Card,2
TX11073,2025-09-19,CUST1372,41,Female,Home & Kitchen,6,82.58,495.48,Cash,3
TX10150,2026-02-18,CUST1381,33,Female,Home & Kitchen,7,362.7,2538.9,Credit Card,3
TX10203,2025-10-02,CUST1939,69,Female,Clothing,5,673.3,3366.5,Cash,1
TX10230,2025-07-20,CUST1289,54,Male,Home & Kitchen,4,105.79,423.16,Cash,3
TX10317,2025-08-30,CUST1396,31,Female,Electronics,4,231.95,927.8,Cash,5
TX10688,2026-01-09,CUST1418,64,Male,Clothing,8,236.35,1890.8,Cash,4
TX11102,2025-01-30,CUST1793,48,Female,Home & Kitchen,6,49.06,294.36,Cash,4
TX10095,2025-02-14,CUST1346,70,Male,Books,4,436.41,1745.64,Cash,4
TX10343,2025-03-01,CUST1695,62,Female,Electronics,5,270.04,1350.2,Cash,4
TX10963,2025-11-10,CUST1612,24,Female,Clothing,3,157.12,471.36,Debit Card,3
TX10648,2025-06-08,CUST1053,37,Male,Electronics,6,95.74,574.44,Cash,3
TX10745,2025-03-03,CUST1808,69,Female,Clothing,2,22.15,44.3,Credit Card,3
TX10527,2025-12-29,CUST1646,23,Female,Books,9,99.05,891.45,E-Wallet,1
TX10290,2025-12-26,CUST1662,67,Female,Electronics,3,268.78,806.34,Cash,4
TX10086,2025-03-25,CUST1342,70,Male,Electronics,6,218.7,1312.2,Debit Card,5
TX10674,2025-06-27,CUST1067,25,Female,Books,3,134.34,403.02,Credit Card,4
TX10173,2025-03-27,CUST1337,32,Male,Clothing,6,69.04,414.24,Cash,5
TX11033,2025-03-06,CUST_UNKNOWN,56,Male,Home & Kitchen,1,107.49,107.49,PayPal,3
TX10988,2026-01-11,CUST1571,46,Male,Home & Kitchen,10,437.36,4373.6,Debit Card,3
TX10932,2026-01-30,CUST1694,37,Male,Home & Kitchen,7,207.26,1450.82,PayPal,2
TX10975,2025-08-30,CUST1395,38,Male,Home & Kitchen,2,460.53,921.06,PayPal,3
TX10710,2025-05-20,CUST1290,27,Unknown,Electronics,1,134.57,134.57,E-Wallet,4
TX10974,2025-05-15,CUST1258,62,Female,Books,6,202.88,1217.28,Credit Card,4
TX10476,2025-09-12,CUST_UNKNOWN,21,Female,Books,8,48.68,389.44,PayPal,2
TX10329,2025-09-19,CUST1872,43,Female,Home & Kitchen,6,267.06,1602.36,Cash,4
TX10670,2025-01-29,CUST1672,46,Male,Electronics,5,352.74,1763.7,Cash,5
TX10621,2026-03-16,CUST1987,50,Male,Books,7,25.72,180.04,Unknown,2
TX10999,2025-07-08,CUST1928,45,Unknown,Books,4,712.18,2848.72,Cash,4
TX10019,2025-05-11,CUST1617,43,Female,Clothing,6,162.19,973.14,Credit Card,3
TX11057,2025-10-21,CUST1894,39,Female,Clothing,8,298.76,2390.08,E-Wallet,5
TX10293,2025-04-27,CUST1153,54,Female,Clothing,3,399.6,1198.8,Unknown,3
TX10311,2025-01-23,CUST1341,53,Female,Books,6,298.37,1790.22,PayPal,4
TX10000,2025-05-06,CUST1083,23,Male,Clothing,5,70.92,354.6,Unknown,5
TX10561,2025-08-30,CUST1596,45,Female,Home & Kitchen,3,19.63,58.89,PayPal,3
TX10415,2025-07-16,CUST1679,26,Male,Electronics,6,296.93,1781.58,PayPal,4
TX10308,2025-04-02,CUST1144,48,Male,Books,14,471.32,6598.48,Cash,3
TX10582,2025-10-11,CUST1938,49,Unknown,Clothing,1,360.3,360.3,Credit Card,1
TX10630,2025-04-25,CUST1358,54,Female,Clothing,5,430.38,2151.9,Cash,3
TX10178,2025-05-08,CUST1317,57,Male,Books,8,142.08,1136.64,PayPal,1
TX10693,2026-01-04,CUST1990,46,Male,Unknown,9,132.15,1189.35,Unknown,1
TX10388,2025-05-19,CUST1671,22,Male,Home & Kitchen,7,745.3,5217.1,PayPal,5
TX10749,2025-10-20,CUST1715,45,Female,Books,6,30.73,184.38,PayPal,4
TX10430,2025-03-03,CUST1678,54,Unknown,Clothing,7,255.9,1791.3,Credit Card,1
TX10196,2025-04-02,CUST1401,60,Male,Books,7,155.84,1090.88,Cash,2
TX10848,2026-02-16,CUST1132,41,Female,Unknown,8,412.64,3301.12,E-Wallet,5
TX10908,2025-07-25,CUST1609,38,Male,Electronics,7,203.55,1424.85,E-Wallet,5
TX10302,2025-08-30,CUST1725,59,Female,Books,6,494.95,2969.7,PayPal,4
TX11013,2026-03-20,CUST1960,37,Female,Home & Kitchen,7,327.53,2292.71,Debit Card,4
TX10412,2026-02-01,CUST1086,40,Female,Clothing,9,299.26,2693.34,Credit Card,3
TX10004,2025-06-17,CUST1317,69,Male,Electronics,4,408.7,1634.8,Cash,3
TX10418,2025-10-11,CUST1572,27,Female,Home & Kitchen,10,282.71,2827.1,Credit Card,1
TX10838,2025-01-05,CUST_UNKNOWN,70,Male,Electronics,10,211.33,2113.3,Credit Card,1
TX10316,2025-04-13,CUST_UNKNOWN,61,Male,Electronics,8,58.79,470.32,Cash,3
TX10519,2025-10-16,CUST1810,66,Male,Home & Kitchen,7,150.46,1053.22,Cash,3
TX10944,2026-01-14,CUST1336,46,Female,Books,5,245.15,1225.75,E-Wallet,1
TX10737,2025-08-26,CUST1832,21,Unknown,Books,3,124.32,372.96,Credit Card,1
TX10127,2025-10-30,CUST1130,57,Male,Books,9,167.94,1511.46,E-Wallet,3
TX10906,2026-01-31,CUST1686,46,Male,Clothing,5,371.11,1855.55,PayPal,3
TX10772,2026-01-11,CUST1719,62,Unknown,Electronics,6,245.12,1470.72,Credit Card,3
TX11095,2025-03-19,CUST1848,37,Female,Electronics,6,295.6,1773.6,Credit Card,3
TX11101,2025-07-29,CUST1969,19,Male,Home & Kitchen,4,497.88,1991.52,Cash,1
TX10680,2025-04-30,CUST1756,65,Male,Books,6,17.18,103.08,Unknown,4
TX10794,2025-11-22,CUST1701,31,Female,Books,7,456.42,3194.94,PayPal,2
TX10441,2025-06-21,CUST1934,66,Female,Home & Kitchen,6,221.09,1326.54,Credit Card,4
TX10372,2026-01-24,CUST1539,48,Female,Electronics,8,716.47,5731.76,Credit Card,3
TX11054,2026-03-11,CUST1095,27,Female,Books,4,254.8,1019.2,Debit Card,1
TX10686,2025-02-23,CUST1661,60,Male,Books,3,411.71,1235.13,PayPal,2
TX10822,2025-09-29,CUST_UNKNOWN,55,Female,Books,10,94.05,940.5,Credit Card,5
TX10736,2025-08-03,CUST1433,51,Male,Clothing,7,36.91,258.37,PayPal,2
TX10889,2025-01-31,CUST1520,28,Female,Electronics,4,336.03,1344.12,PayPal,2
TX10551,2025-12-31,CUST1370,30,Male,Clothing,6,403.59,2421.54,E-Wallet,3
TX10532,2025-02-17,CUST1018,57,Unknown,Home & Kitchen,3,56.59,169.77,E-Wallet,4
TX11119,2025-04-29,CUST1371,47,Unknown,Home & Kitchen,8,468.89,3751.12,Cash,4
TX10771,2025-12-25,CUST1316,18,Female,Home & Kitchen,10,259.98,2599.8,Cash,3
TX11091,2025-08-23,CUST1184,60,Male,Home & Kitchen,1,345.33,345.33,Credit Card,1
TX10875,2025-10-25,CUST1973,46,Female,Books,2,290.07,580.14,Credit Card,4
TX10260,2025-09-16,CUST1219,24,Unknown,Clothing,1,443.63,443.63,Cash,2
TX11004,2025-11-23,CUST1349,59,Female,Home & Kitchen,6,229.8,1378.8,Debit Card,3
TX10590,2025-02-08,CUST1970,42,Unknown,Electronics,6,64.86,389.16,Debit Card,3
TX10394,2025-08-11,CUST1784,63,Male,Home & Kitchen,6,745.3,4471.8,Cash,3
TX10783,2025-05-02,CUST1497,38,Female,Clothing,6,263.02,1578.12,Cash,4
TX10523,2025-05-14,CUST1196,56,Female,Clothing,3,482.65,1447.95,PayPal,3
TX10620,2026-02-15,CUST1231,46,Female,Unknown,6,259.03,1554.18,Cash,3
TX10446,2025-12-25,CUST1140,47,Female,Clothing,6,427.19,2563.14,PayPal,3
TX10951,2025-06-12,CUST1158,63,Male,Unknown,6,756.22,4537.32,Cash,4
TX10746,2025-05-20,CUST1079,33,Female,Electronics,8,159.02,1272.16,Unknown,3
TX10353,2025-02-08,CUST1302,46,Male,Home & Kitchen,3,381.34,1144.02,Cash,3
TX10444,2025-08-30,CUST1864,43,Male,Books,2,441.29,882.58,PayPal,2
TX10610,2025-03-21,CUST1807,19,Unknown,Clothing,3,261.44,784.32,Cash,1
TX10111,2025-08-30,CUST1103,40,Unknown,Home & Kitchen,6,289.83,1738.98,PayPal,3
TX10809,2025-08-27,CUST1519,37,Female,Electronics,7,258.36,1808.52,PayPal,2
TX10930,2025-07-28,CUST1789,50,Unknown,Books,10,15.65,156.5,E-Wallet,1
TX10594,2025-10-02,CUST1552,21,Male,Electronics,9,407.82,3670.38,Credit Card,2
TX10182,2026-01-30,CUST1855,42,Male,Home & Kitchen,8,32.94,263.52,Debit Card,3
TX10955,2025-08-20,CUST1756,70,Male,Electronics,5,245.12,1225.6,PayPal,2
TX10901,2025-08-26,CUST1904,46,Female,Electronics,4,422.87,1691.48,Credit Card,3
TX10028,2026-03-13,CUST1539,46,Male,Clothing,6,196.32,1177.92,Credit Card,3
TX10339,2025-02-16,CUST1038,43,Female,Home & Kitchen,6,301.88,1811.28,Debit Card,3
TX10549,2026-02-18,CUST1677,23,Male,Home & Kitchen,1,327.5,327.5,Debit Card,3
TX10695,2026-02-28,CUST1344,51,Female,Electronics,7,87.34,611.38,Cash,3
TX10409,2025-08-30,CUST1897,46,Male,Home & Kitchen,8,340.43,2723.44,PayPal,1
TX10521,2025-03-17,CUST1784,61,Male,Electronics,1,397.82,397.82,Credit Card,5
TX10656,2025-12-31,CUST1632,33,Female,Home & Kitchen,6,217.5,1305.0,Debit Card,4
TX10359,2025-07-02,CUST1134,45,Unknown,Electronics,6,83.71,502.26,E-Wallet,1
TX10795,2025-09-20,CUST1611,46,Male,Electronics,3,202.13,606.39,PayPal,1
TX10791,2025-12-13,CUST1385,46,Female,Books,1,254.8,254.8,Credit Card,2
TX10071,2025-05-14,CUST1157,46,Female,Clothing,6,335.65,2013.9,Credit Card,4
TX10080,2025-01-16,CUST1166,46,Female,Home & Kitchen,6,31.14,186.84,Debit Card,2
TX10336,2026-03-14,CUST1185,69,Female,Books,14,359.56,5033.84,Credit Card,3
TX10408,2025-10-12,CUST1851,26,Unknown,Books,3,397.33,1191.99,Unknown,1
TX10197,2025-02-18,CUST1709,63,Female,Clothing,7,263.02,1841.14,Cash,4
TX10675,2025-02-22,CUST1789,46,Female,Electronics,6,31.57,189.42,PayPal,3
TX10024,2025-03-04,CUST1639,67,Male,Clothing,4,324.74,1298.96,E-Wallet,3
TX11138,2025-02-01,CUST1828,54,Female,Unknown,6,149.22,895.32,PayPal,5
TX10233,2025-03-08,CUST1924,38,Female,Clothing,2,348.56,697.12,E-Wallet,2
TX10312,2026-02-26,CUST1169,52,Female,Electronics,8,173.32,1386.56,PayPal,3
TX10358,2025-07-10,CUST1738,46,Male,Home & Kitchen,10,62.43,624.3,E-Wallet,4
TX11146,2025-10-26,CUST1448,27,Female,Clothing,3,294.71,884.13,Cash,1
TX10204,2026-02-21,CUST1044,66,Male,Books,5,332.73,1663.65,Credit Card,3
TX10227,2025-01-12,CUST1420,44,Unknown,Clothing,5,99.05,495.25,Credit Card,2
TX10481,2025-04-12,CUST1373,46,Female,Clothing,14,443.54,6209.56,PayPal,5
TX11116,2026-02-19,CUST1692,70,Female,Books,3,353.99,1061.97,Credit Card,3
TX10391,2025-02-17,CUST1736,65,Male,Books,4,308.81,1235.24,Credit Card,3
TX11055,2025-03-04,CUST1243,67,Female,Books,5,131.84,659.2,Credit Card,1
TX10718,2025-08-25,CUST1992,26,Male,Clothing,7,309.78,2168.46,PayPal,2
TX10806,2025-03-28,CUST1454,66,Male,Home & Kitchen,5,232.0,1160.0,Cash,3
TX10163,2026-02-25,CUST1625,46,Male,Books,8,41.73,333.84,PayPal,2
TX10273,2025-09-12,CUST_UNKNOWN,54,Male,Books,6,284.81,1708.86,E-Wallet,3
TX10254,2025-07-15,CUST1770,56,Male,Books,3,79.75,239.25,Credit Card,2
TX10752,2025-03-30,CUST1766,61,Male,Electronics,10,716.47,7164.7,Credit Card,2
TX10953,2025-04-20,CUST1802,23,Male,Books,10,414.5,4145.0,Cash,3
TX10421,2025-05-21,CUST1459,48,Male,Books,7,275.88,1931.16,PayPal,3
TX10801,2025-08-17,CUST1239,56,Female,Books,8,256.24,2049.92,Credit Card,4
TX11032,2025-01-18,CUST1546,59,Male,Clothing,1,396.78,396.78,Credit Card,2
TX10754,2025-11-28,CUST1244,42,Female,Unknown,5,271.96,1359.8,Cash,1
TX10183,2025-09-13,CUST1316,26,Female,Clothing,6,255.89,1535.34,Credit Card,3
TX10025,2025-10-09,CUST1988,32,Female,Books,6,441.36,2648.16,Cash,1
TX10422,2025-08-30,CUST1828,66,Female,Home & Kitchen,7,136.68,956.76,Credit Card,3
TX10181,2025-05-24,CUST1803,46,Female,Home & Kitchen,6,259.98,1559.88,Debit Card,1
TX10819,2025-03-12,CUST1480,46,Male,Books,6,228.14,1368.84,Credit Card,2
TX10166,2025-04-13,CUST1925,30,Male,Home & Kitchen,9,218.21,1963.89,E-Wallet,2
TX10242,2025-11-19,CUST1855,22,Female,Home & Kitchen,5,41.07,205.35,Unknown,5
TX11005,2025-07-15,CUST1198,46,Male,Clothing,8,115.08,920.64,Credit Card,1
TX10767,2025-09-03,CUST1376,49,Unknown,Electronics,6,297.38,1784.28,Credit Card,2
TX10635,2025-06-26,CUST1694,47,Female,Books,6,365.14,2190.84,Debit Card,5
TX10416,2025-07-18,CUST1969,45,Female,Clothing,2,380.19,760.38,Debit Card,1
TX10573,2025-04-03,CUST1584,20,Female,Electronics,3,409.28,1227.84,Debit Card,1
TX10798,2025-06-13,CUST1451,70,Male,Home & Kitchen,2,745.3,1490.6,PayPal,4
TX10362,2025-01-16,CUST1472,38,Female,Electronics,3,62.9,188.7,Cash,5
TX10105,2025-01-30,CUST1787,65,Unknown,Electronics,3,362.66,1087.98,E-Wallet,4
TX10682,2025-09-29,CUST_UNKNOWN,52,Male,Electronics,4,177.45,709.8,PayPal,4
TX10255,2026-01-28,CUST1796,63,Male,Home & Kitchen,2,745.3,1490.6,Credit Card,3
TX10698,2025-03-23,CUST1391,51,Male,Electronics,1,282.58,282.58,Cash,4
TX10893,2025-05-07,CUST_UNKNOWN,47,Male,Clothing,6,172.9,1037.4,Cash,2
TX10366,2025-08-30,CUST1540,20,Male,Clothing,10,20.75,207.5,PayPal,4
TX10970,2026-01-27,CUST1428,46,Male,Books,10,454.15,4541.5,PayPal,5
TX10815,2025-10-22,CUST1989,43,Female,Clothing,8,158.02,1264.16,E-Wallet,1
TX10373,2025-07-01,CUST1165,46,Female,Clothing,6,71.04,426.24,Unknown,4
TX10315,2025-04-01,CUST1836,51,Male,Home & Kitchen,6,165.76,994.56,PayPal,5
TX10042,2025-10-31,CUST1204,21,Female,Clothing,1,104.69,104.69,Debit Card,1
TX10063,2026-02-17,CUST1820,46,Male,Electronics,4,23.84,95.36,PayPal,2
TX10440,2025-10-30,CUST1619,37,Female,Electronics,6,207.01,1242.06,Cash,1
TX10151,2025-12-27,CUST1141,36,Male,Books,6,380.25,2281.5,Credit Card,4
TX10565,2025-10-18,CUST1893,45,Female,Home & Kitchen,2,456.66,913.32,Cash,4
TX10596,2025-08-30,CUST1256,21,Male,Clothing,4,263.02,1052.08,Credit Card,4
TX10923,2026-03-05,CUST1053,27,Male,Clothing,2,136.76,273.52,Credit Card,1
TX10854,2025-10-05,CUST1656,59,Unknown,Unknown,9,378.97,3410.73,PayPal,5
TX10036,2025-03-31,CUST1492,64,Female,Books,4,277.89,1111.56,PayPal,4
TX10558,2025-01-20,CUST1895,29,Female,Clothing,8,263.02,2104.16,PayPal,4
TX10152,2025-01-29,CUST1380,62,Female,Home & Kitchen,3,236.25,708.75,PayPal,3
TX10707,2025-11-05,CUST1567,43,Male,Electronics,10,57.48,574.8,Credit Card,5
TX10077,2025-01-11,CUST1956,46,Male,Books,1,142.73,142.73,PayPal,1
TX10037,2025-01-01,CUST1105,47,Female,Unknown,9,497.69,4479.21,Credit Card,2
TX10069,2025-11-11,CUST1728,63,Female,Clothing,3,421.47,1264.41,Credit Card,3
TX10574,2026-02-17,CUST1866,47,Female,Books,6,460.37,2762.22,PayPal,1
TX11028,2025-06-24,CUST1528,38,Male,Home & Kitchen,9,474.12,4267.08,Cash,2
TX10722,2026-02-15,CUST1871,63,Female,Books,4,312.07,1248.28,PayPal,4
TX10564,2025-01-31,CUST1127,63,Female,Electronics,2,245.12,490.24,E-Wallet,5
TX10452,2025-03-17,CUST1291,23,Unknown,Books,6,487.88,2927.28,Cash,4
TX10759,2026-02-01,CUST1085,46,Male,Home & Kitchen,6,313.09,1878.54,Credit Card,1
TX10165,2026-03-10,CUST1781,46,Female,Books,10,465.85,4658.5,E-Wallet,3
TX10268,2025-02-07,CUST1164,42,Male,Books,7,163.05,1141.35,E-Wallet,1
TX10652,2025-12-27,CUST1279,50,Female,Books,5,54.24,271.2,Credit Card,3
TX10133,2025-10-28,CUST1460,28,Male,Books,5,138.0,690.0,Debit Card,4
TX10789,2025-06-22,CUST1927,42,Female,Clothing,4,333.35,1333.4,PayPal,1
TX10341,2025-06-15,CUST1525,28,Unknown,Books,5,310.71,1553.55,PayPal,1
TX10003,2025-03-22,CUST1150,54,Male,Home & Kitchen,3,342.97,1028.91,PayPal,5
TX10045,2026-02-10,CUST1850,27,Unknown,Electronics,2,346.85,693.7,E-Wallet,2
TX10002,2025-11-29,CUST1447,27,Unknown,Electronics,1,187.04,187.04,PayPal,4
TX10849,2025-03-31,CUST1093,63,Unknown,Clothing,7,196.93,1378.51,Unknown,3
TX11014,2025-04-25,CUST1969,37,Unknown,Books,8,182.12,1456.96,PayPal,5
TX10888,2025-07-13,CUST1932,67,Female,Home & Kitchen,2,48.52,97.04,Cash,2
TX10094,2026-01-11,CUST1227,46,Female,Electronics,6,40.31,241.86,Cash,4
TX10052,2025-03-07,CUST1836,25,Female,Clothing,10,273.53,2735.3,Credit Card,1
TX11098,2026-01-09,CUST1461,30,Male,Books,2,254.8,509.6,PayPal,2
TX11121,2025-12-26,CUST1905,66,Unknown,Electronics,6,164.05,984.3,Cash,2
TX10500,2026-03-12,CUST1357,47,Female,Books,8,254.8,2038.4,E-Wallet,1
TX10517,2025-04-04,CUST1952,49,Male,Clothing,5,262.19,1310.95,PayPal,3
TX10927,2025-08-30,CUST_UNKNOWN,18,Male,Books,6,192.47,1154.82,Cash,2
TX10987,2025-11-24,CUST1424,49,Male,Home & Kitchen,4,247.9,991.6,E-Wallet,1
